_id,RegiUn,Tipo punto monitoreo,Sector,Semana,Fecha,Tipo producto,Producto,MInimo,M*ximo,Promedio
13166,13,Feria libre,Sur,37,09/09/2013,Fruta-Hortaliza,Palta Negra de La Cruz $/kilo Segunda,1000,1200,1150
13167,13,Feria libre,Norte,37,09/09/2013,Fruta-Hortaliza,Papa Asterix $/kilo Primera,400,500,450
13168,13,Feria libre,Poniente,37,09/09/2013,Fruta-Hortaliza,Papa Asterix $/kilo Primera,400,600,"496,43"
13169,13,Feria libre,Sur,37,09/09/2013,Fruta-Hortaliza,Papa Asterix $/kilo Primera,450,600,"527,27"
13170,13,Feria libre,Oriente,37,09/09/2013,Fruta-Hortaliza,Papa Asterix $/kilo Primera,400,800,"592,86"
13171,13,Feria libre,Centro,37,09/09/2013,Fruta-Hortaliza,Papa Asterix $/kilo Primera,550,700,625
13172,13,Feria libre,Poniente,37,09/09/2013,Fruta-Hortaliza,Papa Asterix $/kilo Segunda,300,450,"365,38"
13173,13,Feria libre,Sur,37,09/09/2013,Fruta-Hortaliza,Papa Asterix $/kilo Segunda,300,450,"398,45"
13174,13,Feria libre,Oriente,37,09/09/2013,Fruta-Hortaliza,Papa Asterix $/kilo Segunda,300,600,"462,5"
13175,13,Feria libre,Centro,37,09/09/2013,Fruta-Hortaliza,Papa Asterix $/kilo Segunda,450,600,"516,67"
13176,13,Feria libre,Poniente,37,09/09/2013,Fruta-Hortaliza,Papa Desire $/kilo Primera,450,500,475
13177,13,Feria libre,Sur,37,09/09/2013,Fruta-Hortaliza,Papa Desire $/kilo Primera,500,500,500
13178,13,Feria libre,Oriente,37,09/09/2013,Fruta-Hortaliza,Papa Desire $/kilo Primera,500,500,500
13179,13,Feria libre,Norte,37,09/09/2013,Fruta-Hortaliza,Papa Desire $/kilo Primera,450,600,525
13180,13,Feria libre,Centro,37,09/09/2013,Fruta-Hortaliza,Papa Desire $/kilo Primera,500,600,"541,67"
13181,13,Feria libre,Sur,37,09/09/2013,Fruta-Hortaliza,Papa Desire $/kilo Segunda,350,350,350
13182,13,Feria libre,Poniente,37,09/09/2013,Fruta-Hortaliza,Papa Desire $/kilo Segunda,300,400,350
13183,13,Feria libre,Oriente,37,09/09/2013,Fruta-Hortaliza,Papa Desire $/kilo Segunda,400,400,400
13184,13,Feria libre,Centro,37,09/09/2013,Fruta-Hortaliza,Papa Desire $/kilo Segunda,400,500,455
13185,13,Feria libre,Poniente,37,09/09/2013,Fruta-Hortaliza,Pepino ensalada Sin Especificar $/unidad Primera,200,300,"281,25"
13186,13,Feria libre,Sur,37,09/09/2013,Fruta-Hortaliza,Pepino ensalada Sin Especificar $/unidad Primera,250,333,"293,91"
13187,13,Feria libre,Norte,37,09/09/2013,Fruta-Hortaliza,Pepino ensalada Sin Especificar $/unidad Primera,250,350,300
13188,13,Feria libre,Centro,37,09/09/2013,Fruta-Hortaliza,Pepino ensalada Sin Especificar $/unidad Primera,300,400,"341,67"
13189,13,Feria libre,Oriente,37,09/09/2013,Fruta-Hortaliza,Pepino ensalada Sin Especificar $/unidad Primera,250,500,"366,67"
13190,13,Feria libre,Norte,37,09/09/2013,Fruta-Hortaliza,Pepino ensalada Sin Especificar $/unidad Segunda,150,250,200
13191,13,Feria libre,Sur,37,09/09/2013,Fruta-Hortaliza,Pepino ensalada Sin Especificar $/unidad Segunda,150,300,"209,09"
13192,13,Feria libre,Poniente,37,09/09/2013,Fruta-Hortaliza,Pepino ensalada Sin Especificar $/unidad Segunda,150,250,210
13193,13,Feria libre,Oriente,37,09/09/2013,Fruta-Hortaliza,Pepino ensalada Sin Especificar $/unidad Segunda,200,300,250
13194,13,Feria libre,Centro,37,09/09/2013,Fruta-Hortaliza,Pepino ensalada Sin Especificar $/unidad Segunda,200,300,"253,33"
13195,13,Feria libre,Centro,37,09/09/2013,Fruta-Hortaliza,Pera Packam's Triumph $/kilo Primera,550,650,"591,67"
13196,13,Feria libre,Norte,37,09/09/2013,Fruta-Hortaliza,Pera Packam's Triumph $/kilo Primera,600,700,"644,44"
13197,13,Feria libre,Sur,37,09/09/2013,Fruta-Hortaliza,Pera Packam's Triumph $/kilo Primera,500,800,"654,17"
13198,13,Feria libre,Oriente,37,09/09/2013,Fruta-Hortaliza,Pera Packam's Triumph $/kilo Primera,500,800,"714,29"
13199,13,Feria libre,Poniente,37,09/09/2013,Fruta-Hortaliza,Pera Packam's Triumph $/kilo Primera,500,800,"718,18"
13200,13,Feria libre,Norte,37,09/09/2013,Fruta-Hortaliza,Pera Packam's Triumph $/kilo Segunda,400,500,"466,67"
13201,13,Feria libre,Sur,37,09/09/2013,Fruta-Hortaliza,Pera Packam's Triumph $/kilo Segunda,400,550,"476,92"
13202,13,Feria libre,Centro,37,09/09/2013,Fruta-Hortaliza,Pera Packam's Triumph $/kilo Segunda,450,550,"491,67"
13203,13,Feria libre,Poniente,37,09/09/2013,Fruta-Hortaliza,Pera Packam's Triumph $/kilo Segunda,400,600,"493,75"
13204,13,Feria libre,Oriente,37,09/09/2013,Fruta-Hortaliza,Pera Packam's Triumph $/kilo Segunda,450,600,550
13205,13,Feria libre,Sur,37,09/09/2013,Fruta-Hortaliza,Pimiento Cuatro cascos verde $/unidad Primera,400,500,"437,5"
13206,13,Feria libre,Norte,37,09/09/2013,Fruta-Hortaliza,Pimiento Cuatro cascos verde $/unidad Primera,400,600,475
13207,13,Feria libre,Centro,37,09/09/2013,Fruta-Hortaliza,Pimiento Cuatro cascos verde $/unidad Primera,450,550,"508,33"
13208,13,Feria libre,Poniente,37,09/09/2013,Fruta-Hortaliza,Pimiento Cuatro cascos verde $/unidad Primera,400,650,"509,09"
13209,13,Feria libre,Oriente,37,09/09/2013,Fruta-Hortaliza,Pimiento Cuatro cascos verde $/unidad Primera,400,800,650
13210,13,Feria libre,Sur,37,09/09/2013,Fruta-Hortaliza,Pimiento Cuatro cascos verde $/unidad Segunda,250,400,300
13211,13,Feria libre,Poniente,37,09/09/2013,Fruta-Hortaliza,Pimiento Cuatro cascos verde $/unidad Segunda,250,500,"348,33"
13212,13,Feria libre,Norte,37,09/09/2013,Fruta-Hortaliza,Pimiento Cuatro cascos verde $/unidad Segunda,300,450,"383,33"
13213,13,Feria libre,Centro,37,09/09/2013,Fruta-Hortaliza,Pimiento Cuatro cascos verde $/unidad Segunda,350,450,"408,33"
13214,13,Feria libre,Oriente,37,09/09/2013,Fruta-Hortaliza,Pimiento Cuatro cascos verde $/unidad Segunda,300,500,"433,33"
13215,13,Feria libre,Sur,37,09/09/2013,Fruta-Hortaliza,Pl·tano Sin Especificar $/kilo Primera,300,450,"367,33"
13216,13,Feria libre,Poniente,37,09/09/2013,Fruta-Hortaliza,Pl·tano Sin Especificar $/kilo Primera,350,450,"387,5"
13217,13,Feria libre,Norte,37,09/09/2013,Fruta-Hortaliza,Pl·tano Sin Especificar $/kilo Primera,300,500,"416,67"
13218,13,Feria libre,Oriente,37,09/09/2013,Fruta-Hortaliza,Pl·tano Sin Especificar $/kilo Primera,400,500,450
13219,13,Feria libre,Centro,37,09/09/2013,Fruta-Hortaliza,Pl·tano Sin Especificar $/kilo Primera,400,550,475
13220,13,Feria libre,Sur,37,09/09/2013,Fruta-Hortaliza,Pl·tano Sin Especificar $/kilo Segunda,200,300,255
13221,13,Feria libre,Poniente,37,09/09/2013,Fruta-Hortaliza,Pl·tano Sin Especificar $/kilo Segunda,250,350,300
13222,13,Feria libre,Centro,37,09/09/2013,Fruta-Hortaliza,Pl·tano Sin Especificar $/kilo Segunda,300,450,"388,33"
13223,13,Feria libre,Norte,37,09/09/2013,Fruta-Hortaliza,Pl·tano Sin Especificar $/kilo Segunda,400,400,400
13224,13,Feria libre,Oriente,37,09/09/2013,Fruta-Hortaliza,Pl·tano Sin Especificar $/kilo Segunda,400,400,400
13225,13,Feria libre,Centro,37,09/09/2013,Fruta-Hortaliza,Poroto verde Magnum $/kilo Primera,1200,1500,"1316,67"
13226,13,Feria libre,Poniente,37,09/09/2013,Fruta-Hortaliza,Poroto verde Magnum $/kilo Primera,700,1800,1320
13227,13,Feria libre,Norte,37,09/09/2013,Fruta-Hortaliza,Poroto verde Magnum $/kilo Primera,1000,2200,"1671,43"
13228,13,Feria libre,Oriente,37,09/09/2013,Fruta-Hortaliza,Poroto verde Magnum $/kilo Primera,1400,3000,2040
13229,13,Feria libre,Sur,37,09/09/2013,Fruta-Hortaliza,Poroto verde Magnum $/kilo Primera,1600,2400,"2066,67"
13230,13,Feria libre,Norte,37,09/09/2013,Fruta-Hortaliza,Poroto verde Magnum $/kilo Segunda,700,800,"733,33"
13231,13,Feria libre,Centro,37,09/09/2013,Fruta-Hortaliza,Poroto verde Magnum $/kilo Segunda,1000,1200,"1083,33"
13232,13,Feria libre,Poniente,37,09/09/2013,Fruta-Hortaliza,Poroto verde Magnum $/kilo Segunda,600,1600,"1142,86"
13233,13,Feria libre,Oriente,37,09/09/2013,Fruta-Hortaliza,Poroto verde Magnum $/kilo Segunda,1200,1200,1200
13234,13,Feria libre,Sur,37,09/09/2013,Fruta-Hortaliza,Poroto verde Magnum $/kilo Segunda,1000,2000,1300
13235,13,Feria libre,Centro,37,09/09/2013,Fruta-Hortaliza,Repollo Crespo record $/unidad Primera,750,1000,"891,67"
13236,13,Feria libre,Sur,37,09/09/2013,Fruta-Hortaliza,Repollo Crespo record $/unidad Primera,800,1000,"922,73"
13237,13,Feria libre,Norte,37,09/09/2013,Fruta-Hortaliza,Repollo Crespo record $/unidad Primera,800,1200,"966,67"
13238,13,Feria libre,Poniente,37,09/09/2013,Fruta-Hortaliza,Repollo Crespo record $/unidad Primera,800,1200,"1038,46"
13239,13,Feria libre,Oriente,37,09/09/2013,Fruta-Hortaliza,Repollo Crespo record $/unidad Primera,1000,1200,1100
13240,13,Feria libre,Norte,37,09/09/2013,Fruta-Hortaliza,Repollo Crespo record $/unidad Segunda,600,700,650
13241,13,Feria libre,Sur,37,09/09/2013,Fruta-Hortaliza,Repollo Crespo record $/unidad Segunda,500,800,670
13242,13,Feria libre,Centro,37,09/09/2013,Fruta-Hortaliza,Repollo Crespo record $/unidad Segunda,600,850,725
13243,13,Feria libre,Poniente,37,09/09/2013,Fruta-Hortaliza,Repollo Crespo record $/unidad Segunda,600,800,"736,36"
13244,13,Feria libre,Oriente,37,09/09/2013,Fruta-Hortaliza,Repollo Crespo record $/unidad Segunda,800,800,800
13245,13,Feria libre,Sur,37,09/09/2013,Fruta-Hortaliza,Tomate Larga Vida $/kilo Primera,650,1000,"815,38"
13246,13,Feria libre,Centro,37,09/09/2013,Fruta-Hortaliza,Tomate Larga Vida $/kilo Primera,700,1000,"816,67"
13247,13,Feria libre,Poniente,37,09/09/2013,Fruta-Hortaliza,Tomate Larga Vida $/kilo Primera,700,1000,"820,71"
13248,13,Feria libre,Norte,37,09/09/2013,Fruta-Hortaliza,Tomate Larga Vida $/kilo Primera,700,1100,"844,44"
13249,13,Feria libre,Oriente,37,09/09/2013,Fruta-Hortaliza,Tomate Larga Vida $/kilo Primera,800,1200,"962,5"
13250,13,Feria libre,Sur,37,09/09/2013,Fruta-Hortaliza,Tomate Larga Vida $/kilo Segunda,500,750,"603,85"
13251,13,Feria libre,Centro,37,09/09/2013,Fruta-Hortaliza,Tomate Larga Vida $/kilo Segunda,500,800,"616,67"
13252,13,Feria libre,Poniente,37,09/09/2013,Fruta-Hortaliza,Tomate Larga Vida $/kilo Segunda,500,800,"632,14"
13253,13,Feria libre,Norte,37,09/09/2013,Fruta-Hortaliza,Tomate Larga Vida $/kilo Segunda,600,900,"733,33"
13254,13,Feria libre,Oriente,37,09/09/2013,Fruta-Hortaliza,Tomate Larga Vida $/kilo Segunda,700,900,780
13255,13,Feria libre,Norte,37,09/09/2013,Fruta-Hortaliza,Zanahoria Sin Especificar $/unidad Primera,37,90,"56,11"
13256,13,Feria libre,Sur,37,09/09/2013,Fruta-Hortaliza,Zanahoria Sin Especificar $/unidad Primera,50,80,"61,54"
13257,13,Feria libre,Centro,37,09/09/2013,Fruta-Hortaliza,Zanahoria Sin Especificar $/unidad Primera,55,70,"62,5"
13258,13,Feria libre,Oriente,37,09/09/2013,Fruta-Hortaliza,Zanahoria Sin Especificar $/unidad Primera,43,100,"67,67"
13259,13,Feria libre,Poniente,37,09/09/2013,Fruta-Hortaliza,Zanahoria Sin Especificar $/unidad Primera,44,90,"74,15"
13260,13,Feria libre,Oriente,37,09/09/2013,Fruta-Hortaliza,Zanahoria Sin Especificar $/unidad Segunda,31,37,34
13261,13,Feria libre,Sur,37,09/09/2013,Fruta-Hortaliza,Zanahoria Sin Especificar $/unidad Segunda,25,60,"39,23"
13262,13,Feria libre,Norte,37,09/09/2013,Fruta-Hortaliza,Zanahoria Sin Especificar $/unidad Segunda,40,50,"46,67"
13263,13,Feria libre,Poniente,37,09/09/2013,Fruta-Hortaliza,Zanahoria Sin Especificar $/unidad Segunda,31,70,"49,85"
13264,13,Feria libre,Centro,37,09/09/2013,Fruta-Hortaliza,Zanahoria Sin Especificar $/unidad Segunda,45,60,"51,67"
13265,13,Feria libre,Centro,37,09/09/2013,Fruta-Hortaliza,Zapallo Camote $/kilo 1a (cosecha),500,600,"533,33"
13266,13,Feria libre,Sur,37,09/09/2013,Fruta-Hortaliza,Zapallo Camote $/kilo 1a (cosecha),450,700,"611,54"
13267,13,Feria libre,Oriente,37,09/09/2013,Fruta-Hortaliza,Zapallo Camote $/kilo 1a (cosecha),600,1000,700
13268,13,Feria libre,Poniente,37,09/09/2013,Fruta-Hortaliza,Zapallo Camote $/kilo 1a (cosecha),600,1000,"741,67"
13269,13,Feria libre,Norte,37,09/09/2013,Fruta-Hortaliza,Zapallo Camote $/kilo 1a (cosecha),500,1200,"744,44"
13270,13,Feria libre,Centro,37,09/09/2013,Fruta-Hortaliza,Zapallo Camote $/kilo 2a (cosecha),400,450,425
13271,13,Feria libre,Sur,37,09/09/2013,Fruta-Hortaliza,Zapallo Camote $/kilo 2a (cosecha),300,500,"438,89"
13272,13,Feria libre,Poniente,37,09/09/2013,Fruta-Hortaliza,Zapallo Camote $/kilo 2a (cosecha),400,800,"516,67"
13273,13,Feria libre,Oriente,37,09/09/2013,Fruta-Hortaliza,Zapallo Camote $/kilo 2a (cosecha),600,600,600
13274,13,Feria libre,Sur,37,09/09/2013,Fruta-Hortaliza,Zapallo italiano Sin Especificar $/unidad Primera,200,350,"262,5"
13275,13,Feria libre,Norte,37,09/09/2013,Fruta-Hortaliza,Zapallo italiano Sin Especificar $/unidad Primera,200,350,290
13276,13,Feria libre,Poniente,37,09/09/2013,Fruta-Hortaliza,Zapallo italiano Sin Especificar $/unidad Primera,250,350,300
13277,13,Feria libre,Centro,37,09/09/2013,Fruta-Hortaliza,Zapallo italiano Sin Especificar $/unidad Primera,250,400,325
13278,13,Feria libre,Oriente,37,09/09/2013,Fruta-Hortaliza,Zapallo italiano Sin Especificar $/unidad Primera,250,450,"342,86"
13279,13,Feria libre,Sur,37,09/09/2013,Fruta-Hortaliza,Zapallo italiano Sin Especificar $/unidad Segunda,150,250,"195,75"
13280,13,Feria libre,Poniente,37,09/09/2013,Fruta-Hortaliza,Zapallo italiano Sin Especificar $/unidad Segunda,200,250,"206,25"
13281,13,Feria libre,Oriente,37,09/09/2013,Fruta-Hortaliza,Zapallo italiano Sin Especificar $/unidad Segunda,166,250,"216,5"
13282,13,Feria libre,Norte,37,09/09/2013,Fruta-Hortaliza,Zapallo italiano Sin Especificar $/unidad Segunda,250,250,250
13283,13,Feria libre,Centro,37,09/09/2013,Fruta-Hortaliza,Zapallo italiano Sin Especificar $/unidad Segunda,200,300,"251,67"
13284,13,Feria libre,Norte,39,23/09/2013,Fruta-Hortaliza,Ajo Chino $/unidad 1a (guarda),150,200,"166,67"
13285,13,Feria libre,Poniente,39,23/09/2013,Fruta-Hortaliza,Ajo Chino $/unidad 1a (guarda),150,200,"166,67"
13286,13,Feria libre,Sur,39,23/09/2013,Fruta-Hortaliza,Ajo Chino $/unidad 1a (guarda),150,200,175
13287,13,Feria libre,Centro,39,23/09/2013,Fruta-Hortaliza,Ajo Chino $/unidad 1a (guarda),150,250,"191,67"
13288,13,Feria libre,Oriente,39,23/09/2013,Fruta-Hortaliza,Ajo Chino $/unidad 1a (guarda),150,250,200
13289,13,Feria libre,Norte,39,23/09/2013,Fruta-Hortaliza,Ajo Chino $/unidad 2a (guarda),100,100,100
13290,13,Feria libre,Poniente,39,23/09/2013,Fruta-Hortaliza,Ajo Chino $/unidad 2a (guarda),100,150,"107,14"
13291,13,Feria libre,Sur,39,23/09/2013,Fruta-Hortaliza,Ajo Chino $/unidad 2a (guarda),100,166,"122,17"
13292,13,Feria libre,Centro,39,23/09/2013,Fruta-Hortaliza,Ajo Chino $/unidad 2a (guarda),100,150,"128,33"
13293,13,Feria libre,Sur,39,23/09/2013,Fruta-Hortaliza,Apio Americano $/unidad Primera,800,1000,"906,67"
13294,13,Feria libre,Centro,39,23/09/2013,Fruta-Hortaliza,Apio Americano $/unidad Primera,900,1100,"991,67"
13295,13,Feria libre,Oriente,39,23/09/2013,Fruta-Hortaliza,Apio Americano $/unidad Primera,900,1200,1000
13296,13,Feria libre,Norte,39,23/09/2013,Fruta-Hortaliza,Apio Americano $/unidad Primera,900,1200,1025
13297,13,Feria libre,Poniente,39,23/09/2013,Fruta-Hortaliza,Apio Americano $/unidad Primera,900,1200,"1046,15"
13298,13,Feria libre,Sur,39,23/09/2013,Fruta-Hortaliza,Apio Americano $/unidad Segunda,600,800,710
13299,13,Feria libre,Poniente,39,23/09/2013,Fruta-Hortaliza,Apio Americano $/unidad Segunda,500,900,740
13300,13,Feria libre,Norte,39,23/09/2013,Fruta-Hortaliza,Apio Americano $/unidad Segunda,700,800,750
13301,13,Feria libre,Oriente,39,23/09/2013,Fruta-Hortaliza,Apio Americano $/unidad Segunda,800,800,800
13302,13,Feria libre,Centro,39,23/09/2013,Fruta-Hortaliza,Apio Americano $/unidad Segunda,700,950,"833,33"
13303,13,Feria libre,Poniente,39,23/09/2013,Fruta-Hortaliza,BrÛcoli Sin Especificar $/unidad Primera,400,500,"462,5"
13304,13,Feria libre,Norte,39,23/09/2013,Fruta-Hortaliza,BrÛcoli Sin Especificar $/unidad Primera,500,500,500
13305,13,Feria libre,Sur,39,23/09/2013,Fruta-Hortaliza,BrÛcoli Sin Especificar $/unidad Primera,400,800,600
13306,13,Feria libre,Centro,39,23/09/2013,Fruta-Hortaliza,BrÛcoli Sin Especificar $/unidad Primera,500,700,600
13307,13,Feria libre,Oriente,39,23/09/2013,Fruta-Hortaliza,BrÛcoli Sin Especificar $/unidad Primera,800,800,800
13308,13,Feria libre,Poniente,39,23/09/2013,Fruta-Hortaliza,BrÛcoli Sin Especificar $/unidad Segunda,300,400,350
13309,13,Feria libre,Sur,39,23/09/2013,Fruta-Hortaliza,BrÛcoli Sin Especificar $/unidad Segunda,300,600,365
13310,13,Feria libre,Norte,39,23/09/2013,Fruta-Hortaliza,BrÛcoli Sin Especificar $/unidad Segunda,400,400,400
13311,13,Feria libre,Centro,39,23/09/2013,Fruta-Hortaliza,BrÛcoli Sin Especificar $/unidad Segunda,400,550,"491,67"
13312,13,Feria libre,Norte,39,23/09/2013,Fruta-Hortaliza,Cebolla Sin Especificar $/unidad 1a (guarda),200,250,"223,33"
13313,13,Feria libre,Poniente,39,23/09/2013,Fruta-Hortaliza,Cebolla Sin Especificar $/unidad 1a (guarda),180,300,"247,14"
13314,13,Feria libre,Sur,39,23/09/2013,Fruta-Hortaliza,Cebolla Sin Especificar $/unidad 1a (guarda),250,300,"281,54"
13315,13,Feria libre,Oriente,39,23/09/2013,Fruta-Hortaliza,Cebolla Sin Especificar $/unidad 1a (guarda),250,350,290
13316,13,Feria libre,Centro,39,23/09/2013,Fruta-Hortaliza,Cebolla Sin Especificar $/unidad 1a (guarda),250,400,325
13317,13,Feria libre,Norte,39,23/09/2013,Fruta-Hortaliza,Cebolla Sin Especificar $/unidad 2a (guarda),150,180,165
13318,13,Feria libre,Poniente,39,23/09/2013,Fruta-Hortaliza,Cebolla Sin Especificar $/unidad 2a (guarda),150,230,"191,25"
13319,13,Feria libre,Oriente,39,23/09/2013,Fruta-Hortaliza,Cebolla Sin Especificar $/unidad 2a (guarda),200,200,200
13320,13,Feria libre,Sur,39,23/09/2013,Fruta-Hortaliza,Cebolla Sin Especificar $/unidad 2a (guarda),200,250,224
13321,13,Feria libre,Centro,39,23/09/2013,Fruta-Hortaliza,Cebolla Sin Especificar $/unidad 2a (guarda),180,300,"236,67"
13322,13,Feria libre,Sur,39,23/09/2013,Fruta-Hortaliza,Choclo Americano $/unidad Primera,300,300,300
13323,13,Feria libre,Centro,39,23/09/2013,Fruta-Hortaliza,Choclo Americano $/unidad Primera,300,400,350
13324,13,Feria libre,Oriente,39,23/09/2013,Fruta-Hortaliza,Choclo Americano $/unidad Primera,300,500,400
13325,13,Feria libre,Sur,39,23/09/2013,Fruta-Hortaliza,Choclo Americano $/unidad Segunda,250,250,250
13326,13,Feria libre,Centro,39,23/09/2013,Fruta-Hortaliza,Choclo Americano $/unidad Segunda,250,300,270
13327,13,Feria libre,Poniente,39,23/09/2013,Fruta-Hortaliza,Coliflor Sin Especificar $/unidad Primera,450,600,"505,56"
13328,13,Feria libre,Sur,39,23/09/2013,Fruta-Hortaliza,Coliflor Sin Especificar $/unidad Primera,450,700,"518,75"
13329,13,Feria libre,Norte,39,23/09/2013,Fruta-Hortaliza,Coliflor Sin Especificar $/unidad Primera,600,600,600
13330,13,Feria libre,Oriente,39,23/09/2013,Fruta-Hortaliza,Coliflor Sin Especificar $/unidad Primera,500,700,620
13331,13,Feria libre,Centro,39,23/09/2013,Fruta-Hortaliza,Coliflor Sin Especificar $/unidad Primera,500,750,650
13332,13,Feria libre,Poniente,39,23/09/2013,Fruta-Hortaliza,Coliflor Sin Especificar $/unidad Segunda,300,400,"336,36"
13333,13,Feria libre,Sur,39,23/09/2013,Fruta-Hortaliza,Coliflor Sin Especificar $/unidad Segunda,300,500,"390,91"
13334,13,Feria libre,Oriente,39,23/09/2013,Fruta-Hortaliza,Coliflor Sin Especificar $/unidad Segunda,500,500,500
13335,13,Feria libre,Centro,39,23/09/2013,Fruta-Hortaliza,Coliflor Sin Especificar $/unidad Segunda,400,650,"516,67"
13336,13,Feria libre,Norte,39,23/09/2013,Fruta-Hortaliza,Espinaca Sin Especificar $/kilo Primera,800,800,800
13337,13,Feria libre,Centro,39,23/09/2013,Fruta-Hortaliza,Espinaca Sin Especificar $/kilo Primera,1000,1200,1100
13338,13,Feria libre,Poniente,39,23/09/2013,Fruta-Hortaliza,Espinaca Sin Especificar $/kilo Primera,1000,1200,"1109,09"
13339,13,Feria libre,Sur,39,23/09/2013,Fruta-Hortaliza,Espinaca Sin Especificar $/kilo Primera,1000,1400,"1142,86"
13340,13,Feria libre,Oriente,39,23/09/2013,Fruta-Hortaliza,Espinaca Sin Especificar $/kilo Primera,1000,1500,1180
13341,13,Feria libre,Poniente,39,23/09/2013,Fruta-Hortaliza,Espinaca Sin Especificar $/kilo Segunda,700,1000,"811,11"
13342,13,Feria libre,Centro,39,23/09/2013,Fruta-Hortaliza,Espinaca Sin Especificar $/kilo Segunda,800,1000,900
13343,13,Feria libre,Sur,39,23/09/2013,Fruta-Hortaliza,Espinaca Sin Especificar $/kilo Segunda,800,1000,"933,33"
13344,13,Feria libre,Norte,39,23/09/2013,Fruta-Hortaliza,Kiwi Hayward $/kilo Primera,300,300,300
13345,13,Feria libre,Sur,39,23/09/2013,Fruta-Hortaliza,Kiwi Hayward $/kilo Primera,300,450,375
13346,13,Feria libre,Poniente,39,23/09/2013,Fruta-Hortaliza,Kiwi Hayward $/kilo Primera,350,500,"466,67"
13347,13,Feria libre,Centro,39,23/09/2013,Fruta-Hortaliza,Kiwi Hayward $/kilo Primera,450,650,"558,33"
13348,13,Feria libre,Oriente,39,23/09/2013,Fruta-Hortaliza,Kiwi Hayward $/kilo Primera,500,700,625
13349,13,Feria libre,Norte,39,23/09/2013,Fruta-Hortaliza,Kiwi Hayward $/kilo Segunda,250,250,250
13350,13,Feria libre,Sur,39,23/09/2013,Fruta-Hortaliza,Kiwi Hayward $/kilo Segunda,200,300,"253,85"
13351,13,Feria libre,Poniente,39,23/09/2013,Fruta-Hortaliza,Kiwi Hayward $/kilo Segunda,250,400,325
13352,13,Feria libre,Oriente,39,23/09/2013,Fruta-Hortaliza,Kiwi Hayward $/kilo Segunda,400,500,450
13353,13,Feria libre,Centro,39,23/09/2013,Fruta-Hortaliza,Kiwi Hayward $/kilo Segunda,350,550,"458,33"
13354,13,Feria libre,Norte,39,23/09/2013,Fruta-Hortaliza,Lechuga Conconina $/unidad Primera,500,600,"533,33"
13355,13,Feria libre,Poniente,39,23/09/2013,Fruta-Hortaliza,Lechuga Conconina $/unidad Primera,450,600,"539,29"
13356,13,Feria libre,Centro,39,23/09/2013,Fruta-Hortaliza,Lechuga Conconina $/unidad Primera,500,600,"566,67"
13357,13,Feria libre,Sur,39,23/09/2013,Fruta-Hortaliza,Lechuga Conconina $/unidad Primera,450,700,575
13358,13,Feria libre,Oriente,39,23/09/2013,Fruta-Hortaliza,Lechuga Conconina $/unidad Primera,700,800,750
13359,13,Feria libre,Poniente,39,23/09/2013,Fruta-Hortaliza,Lechuga Conconina $/unidad Segunda,350,400,"387,5"
13360,13,Feria libre,Sur,39,23/09/2013,Fruta-Hortaliza,Lechuga Conconina $/unidad Segunda,300,600,"414,29"
13361,13,Feria libre,Centro,39,23/09/2013,Fruta-Hortaliza,Lechuga Conconina $/unidad Segunda,400,500,450
13362,13,Feria libre,Oriente,39,23/09/2013,Fruta-Hortaliza,Lechuga Conconina $/unidad Segunda,500,600,"566,67"
13363,13,Feria libre,Norte,39,23/09/2013,Fruta-Hortaliza,Lechuga Escarola $/unidad Primera,300,400,"333,33"
13364,13,Feria libre,Sur,39,23/09/2013,Fruta-Hortaliza,Lechuga Escarola $/unidad Primera,250,550,"379,17"
13365,13,Feria libre,Poniente,39,23/09/2013,Fruta-Hortaliza,Lechuga Escarola $/unidad Primera,300,500,"389,29"
13366,13,Feria libre,Centro,39,23/09/2013,Fruta-Hortaliza,Lechuga Escarola $/unidad Primera,350,600,475
13367,13,Feria libre,Oriente,39,23/09/2013,Fruta-Hortaliza,Lechuga Escarola $/unidad Primera,500,800,600
13368,13,Feria libre,Norte,39,23/09/2013,Fruta-Hortaliza,Lechuga Escarola $/unidad Segunda,200,200,200
13369,13,Feria libre,Sur,39,23/09/2013,Fruta-Hortaliza,Lechuga Escarola $/unidad Segunda,200,400,280
13370,13,Feria libre,Poniente,39,23/09/2013,Fruta-Hortaliza,Lechuga Escarola $/unidad Segunda,200,350,"286,36"
13371,13,Feria libre,Centro,39,23/09/2013,Fruta-Hortaliza,Lechuga Escarola $/unidad Segunda,280,500,385
13372,13,Feria libre,Oriente,39,23/09/2013,Fruta-Hortaliza,Lechuga Escarola $/unidad Segunda,350,500,"412,5"
13373,13,Feria libre,Norte,39,23/09/2013,Fruta-Hortaliza,LimÛn Sin Especificar $/kilo 1a amarillo,400,500,450
13374,13,Feria libre,Poniente,39,23/09/2013,Fruta-Hortaliza,LimÛn Sin Especificar $/kilo 1a amarillo,400,500,465
13375,13,Feria libre,Sur,39,23/09/2013,Fruta-Hortaliza,LimÛn Sin Especificar $/kilo 1a amarillo,400,550,475
13376,13,Feria libre,Centro,39,23/09/2013,Fruta-Hortaliza,LimÛn Sin Especificar $/kilo 1a amarillo,450,500,480
13377,13,Feria libre,Oriente,39,23/09/2013,Fruta-Hortaliza,LimÛn Sin Especificar $/kilo 1a amarillo,400,700,540
